Article_ID,News_source,Date_published,Country,Cities_mentioned
1491,el pais,17/07/2008,ES,[]
1492,el mundo,15/12/2022,ES,"['Qianjiang', 'Kawasaki', 'Aprilia']"
1493,el pais,07/09/2016,ES,['Barcelona']
1494,el mundo,25/06/2023,ES,['Madrid']
1495,el mundo,03/01/2010,ES,"['Madrid', 'Amsterdam', 'Holland']"
1496,el pais,26/07/2022,ES,"['Missouri', 'Manhattan', 'New York', 'Brooklyn']"
1497,el mundo,02/09/2018,ES,"['Rome', 'Pamplona', 'San Francisco', 'Santiago']"
1498,el pais,23/03/2021,ES,['Barcelona']
1499,el pais,29/11/2008,ES,['Valencia']
1500,el mundo,17/06/2017,ES,[]
1501,el mundo,09/08/2023,ES,"['Paris', 'Madrid', 'Toledo']"
1502,el pais,11/12/2019,ES,['London']
1503,el pais,10/10/2007,ES,[]
1504,el pais,23/01/2020,ES,['Hannibal']
1505,el pais,15/07/2006,ES,['Barcelona']
1506,el pais,09/11/2004,ES,['Madrid']
1507,el pais,28/01/2018,ES,['Madrid']
1508,el pais,09/10/2011,ES,['Barcelona']
1509,el mundo,19/01/2010,ES,"['Madrid', 'Retiro']"
1510,el pais,02/02/2007,ES,['Barcelona']
1511,el pais,21/03/2006,ES,[]
1512,el mundo,29/12/2011,ES,[]
1513,el pais,09/10/2019,ES,"['Elche', 'Lisbon']"
1514,el pais,05/06/2024,ES,"['Logroño', 'Oslo']"
1515,el pais,26/03/2021,ES,"['Barcelona', 'Bilbao']"
1516,el pais,11/06/2018,ES,['Ronda']
1517,el mundo,14/07/2014,ES,"['Rome', 'San Francisco']"
1518,el pais,18/10/2017,ES,['Madrid']
1519,el pais,03/01/2020,ES,[]
1520,el pais,14/06/2017,ES,"['Villaverde', 'Retiro', 'Chamartín']"
1521,el pais,20/08/2023,ES,"['Madrid', 'Barcelona', 'La Rioja']"
1522,el pais,23/08/2023,ES,['Elche']
1523,el mundo,11/01/2020,ES,"['Rome', 'Madrid', 'London']"
1524,el mundo,17/05/2024,ES,"['Paris', 'Madrid', 'Barcelona', 'Zaragoza']"
1525,el mundo,24/04/2023,ES,"['Calafat', 'Madrid']"
1526,el mundo,23/02/2024,ES,['Barcelona']
1527,el pais,12/05/2021,ES,"['Madrid', 'Barcelona']"
1528,el mundo,27/12/2022,ES,[]
1529,el pais,30/12/2020,ES,['Madrid']
1530,el pais,08/03/2012,ES,"['San Vicente', 'Segovia', 'San Miguel']"
1531,el pais,12/02/2018,ES,"['Bogotá', 'Zipaquirá']"
1532,el pais,07/02/2018,ES,['Madrid']
1533,el mundo,07/01/2019,ES,"['Madrid', 'Florida', 'Lumberton']"
1534,el pais,05/05/2019,ES,['Puri']
1535,el mundo,05/11/2007,ES,"['Guadalajara', 'Madrid']"
1536,el pais,23/10/2021,ES,[]
1537,el mundo,22/10/2020,ES,"['Madrid', 'Barcelona']"
1538,el mundo,17/06/2024,ES,"['Barcelona', 'Mérida', 'Madrid', 'Oviedo', 'Bilbao']"
1539,el pais,24/08/2023,ES,['Beijing']
1540,el mundo,12/05/2022,ES,['San Isidro']
1541,el mundo,20/04/2022,ES,"['Villaverde', 'Madrid', 'Puente de Vallecas', 'Usera']"
1542,el mundo,06/07/2019,ES,"['Paris', 'Brussels']"
1543,el pais,01/10/2021,ES,"['Cuernavaca', 'Jiutepec']"
1544,el pais,03/09/2017,ES,"['Ventura', 'Madrid']"
1545,el pais,12/08/2010,ES,['Madrid']
1546,el pais,09/07/2010,ES,"['Madrid', 'Berlin']"
1547,el mundo,24/07/2023,ES,"['Kigali', 'Portland']"
1548,el mundo,31/03/2021,ES,[]
1549,el pais,02/10/2006,ES,['Madrid']
1550,el pais,29/05/2023,ES,"['Madrid', 'Barcelona', 'La Rioja']"
1551,el mundo,03/11/2021,ES,['Bilbao']
1552,el pais,14/03/2017,ES,"['Madrid', 'Chamberí']"
1553,el pais,16/08/2022,ES,"['Paris', 'Madrid', 'Barcelona']"
1554,el pais,14/11/2011,ES,[]
1555,el mundo,19/05/2012,ES,"['Madrid', 'New York', 'Retiro', 'London']"
1556,el mundo,14/09/2022,ES,"['Shanghai', 'Madrid', 'Chengdu']"
1557,el pais,18/09/2005,ES,"['Nantes', 'Bilbao']"
1558,el pais,10/10/2021,ES,[]
1559,el pais,13/09/2021,ES,['Madrid']
1560,el pais,23/12/2010,ES,[]
1561,el pais,04/10/2017,ES,"['Madrid', 'Barcelona', 'Bilbao']"
1562,el pais,13/03/2006,ES,['Barcelona']
1563,el pais,25/02/2005,ES,[]
1564,el pais,13/01/2019,ES,"['Granada', 'Córdoba']"
1565,el mundo,11/09/2023,ES,[]
1566,el mundo,18/09/2017,ES,"['Brussels', 'Tel Aviv', 'Jerusalem', 'Paris', 'Gaza', 'Madrid', 'Florence', 'London', 'Doha']"
1567,el pais,23/04/2017,ES,"['Ancona', 'Trento']"
1568,el pais,06/08/2021,ES,['Madrid']
1569,el mundo,24/05/2020,ES,"['Paris', 'Madrid', 'Berlin', 'London']"
1570,el mundo,02/05/2023,ES,"['Berlin', 'Barcelona']"
1571,el mundo,27/11/2008,ES,[]
1572,el pais,28/06/2017,ES,['Madrid']
1573,el pais,19/09/2010,ES,['Madrid']
1574,el mundo,14/12/2023,ES,['Madrid']
1575,el mundo,28/02/2020,ES,['Madrid']
1576,el pais,24/11/2010,ES,['Girona']
1577,el mundo,17/11/2019,ES,"['Barcelona', 'Girona', 'Gerona', 'Geneva', 'Olot']"
1578,el pais,23/09/2007,ES,['Granada']
1579,el pais,29/05/2020,ES,"['Mexico City', 'Paraíso']"
1580,el pais,09/10/2019,ES,"['Barcelona', 'Stockholm', 'Holland', 'Paris', 'Madrid', 'Marseille', 'London']"
1581,el pais,13/11/2017,ES,['Holland']
1582,el mundo,30/09/2004,ES,"['Madrid', 'Verona']"
1583,el pais,08/10/2007,ES,"['Madrid', 'Genoa', 'Bilbao', 'London']"
1584,el pais,12/02/2022,ES,[]
1585,el pais,12/05/2020,ES,"['Brussels', 'Vigo', 'Estepona']"
1586,el pais,03/06/2020,ES,[]
1587,el mundo,21/07/2023,ES,[]
1588,el pais,19/03/2019,ES,['Madrid']
1589,el mundo,01/07/2022,ES,['Verona']
1590,el pais,10/04/2022,ES,['Moscow']
1591,el mundo,29/12/2021,ES,[]
1592,el pais,12/05/2021,ES,"['Madrid', 'Barcelona']"
1593,el pais,10/10/2022,ES,[]
1594,el mundo,21/02/2017,ES,[]
1595,el mundo,17/07/2021,ES,['Yecla']
1596,el mundo,19/09/2008,ES,[]
1597,el mundo,07/06/2010,ES,"['Madrid', 'Lucas']"
1598,el pais,23/02/2023,ES,['Palma']
1599,el mundo,27/12/2012,ES,"['Madrid', 'San Francisco', 'San Miguel']"
1600,el pais,12/12/2023,ES,"['Benidorm', 'Barcelona', 'Palma', 'Alcúdia', 'Madrid']"
1601,el pais,15/10/2005,ES,[]
1602,el pais,15/02/2022,ES,"['Soria', 'Madrid', 'Barcelona', 'Valencia']"
1603,el pais,07/01/2007,ES,"['Paris', 'Berlin', 'London', 'Stockholm']"
1604,el pais,13/05/2024,ES,"['Barcelona', 'Girona', 'Madrid', 'Tarragona', 'Lleida']"
1605,el mundo,18/12/2023,ES,['Paris']
1606,el pais,25/05/2019,ES,"['Barcelona', 'Geneva']"
1607,el pais,19/02/2023,ES,"['Paris', 'Amsterdam', 'London']"
1608,el pais,09/07/2009,ES,"['Girona', 'Barcelona']"
1609,el pais,07/02/2005,ES,['Barcelona']
1610,el pais,03/11/2019,ES,"['Rome', 'Paris', 'New York', 'Madrid', 'Berlin', 'London']"
1611,el mundo,23/03/2022,ES,"['Madrid', 'Retiro', 'Arganzuela']"
1612,el pais,15/06/2022,ES,"['Granada', 'Madrid', 'Pozuelo de Alarcón', 'Alcobendas']"
1613,el pais,06/07/2023,ES,"['Irun', 'Paris', 'Pau']"
1614,el mundo,12/11/2020,ES,[]
1615,el pais,31/10/2020,ES,"['Amsterdam', 'Brussels', 'Barcelona', 'Oslo', 'Valencia', 'Mexico City', 'Zaragoza', 'Paris', 'Madrid', 'London', 'Berlin', 'Bilbao', 'Valladolid']"
1616,el pais,25/08/2018,ES,['Barcelona']
1617,el pais,20/10/2011,ES,"['Madrid', 'Segovia']"
1618,el pais,04/09/2022,ES,[]
1619,el pais,16/01/2022,ES,[]
1620,the daily telegraph,18/06/2018,UK,['London']
1621,the daily telegraph,07/09/2019,UK,['Minsk']
1622,the daily telegraph,15/02/2024,UK,"['Miami', 'London']"
1623,the daily telegraph,14/10/2023,UK,"['Prague', 'Trinidad', 'Holland', 'Havana', 'Santa Clara', 'Port Elizabeth', 'Berlin', 'Lisbon']"
1624,the daily telegraph,31/07/2021,UK,"['Ripon', 'North York', 'Harrogate', 'Blackpool', 'London']"
1625,the daily telegraph,07/08/2021,UK,"['Los Angeles', 'Tokyo', 'Hertford', 'Pendleton', 'London']"
1626,the daily telegraph,03/08/2013,UK,['London']
1627,the daily telegraph,07/08/2021,UK,"['Manchester', 'Glasgow']"
1628,the daily telegraph,25/07/2020,UK,"['Limerick', 'Amsterdam', 'Hereford', 'Cambridge']"
1629,the daily telegraph,05/03/2024,UK,['London']
1630,the daily telegraph,20/08/2016,UK,"['Barcelona', 'London']"
1631,the daily telegraph,15/09/2023,UK,['London']
1632,the daily telegraph,05/07/2016,UK,['Amsterdam']
1633,the daily telegraph,02/02/2019,UK,"['Las Vegas', 'Dubai', 'New York', 'Beirut', 'Hatta']"
1634,the daily telegraph,17/06/2022,UK,"['Norfolk', 'London', 'Cambridge']"
1635,the daily telegraph,28/06/2014,UK,"['Cape Town', 'Dresden', 'Victoria', 'Johannesburg', 'Paris', 'London']"
1636,the daily telegraph,29/05/2023,UK,"['Rome', 'Paris']"
1637,the daily telegraph,01/03/2024,UK,"['Beijing', 'Shanghai', 'Shenzhen']"
1638,the daily telegraph,24/12/2020,UK,['Southampton']
1639,the daily telegraph,28/06/2011,UK,['York']
1640,the daily telegraph,25/11/2017,UK,['Sydney']
1641,the daily telegraph,13/05/2019,UK,"['London', 'Cleveland']"
1642,the daily telegraph,31/08/2020,UK,"['Albury', 'Guildford', 'London']"
1643,the daily telegraph,03/08/2013,UK,"['London', 'Davis']"
1644,the daily telegraph,12/10/2018,UK,[]
1645,the daily telegraph,12/10/2018,UK,[]
1646,the daily telegraph,19/09/2023,UK,[]
1647,the daily telegraph,22/04/2024,UK,"['Shanghai', 'Brussels', 'Shenzhen']"
1648,the daily telegraph,17/10/2015,UK,"['Paris', 'Amsterdam', 'Brussels', 'Holland']"
1649,the daily telegraph,09/10/2006,UK,[]
1650,the daily telegraph,03/02/2024,UK,['Michigan']
1651,the daily telegraph,03/06/2017,UK,"['Manchester', 'Venice', 'Bristol', 'Edinburgh']"
1652,the daily telegraph,28/08/2015,UK,"['Clifton', 'London']"
1653,the daily telegraph,26/08/2023,UK,"['Vancouver', 'Ottawa', 'Toronto', 'New Brunswick', 'New York', 'Ontario']"
1654,the daily telegraph,14/06/2021,UK,['Barcelona']
1655,the daily telegraph,15/07/2021,UK,['Glasgow']
1656,the daily telegraph,15/03/2024,UK,"['Manchester', 'London']"
1657,the daily telegraph,15/03/2024,UK,"['Manchester', 'London']"
1658,the daily telegraph,10/02/2022,UK,"['London', 'Oxford']"
1659,the daily telegraph,23/09/2023,UK,"['Luxor', 'Ventura', 'Amsterdam', 'Southampton', 'Ronda', 'Cairo', 'Rotterdam', 'New York', 'Ostuni', 'Aswan', 'Lisbon', 'Porto', 'Santa Monica']"
1660,the daily telegraph,30/07/2016,UK,"['Belfast', 'Melbourne', 'Mecca', 'Essex', 'Canterbury', 'Derby', 'London', 'Sandown']"
1661,the daily telegraph,17/06/2009,UK,"['Richmond', 'London']"
1662,the daily telegraph,11/05/2013,UK,[]
1663,the daily telegraph,14/05/2020,UK,['London']
1664,the daily telegraph,06/07/2022,UK,"['Milton Keynes', 'Leicester', 'Loughborough', 'London', 'Birmingham']"
1665,the daily telegraph,06/03/2024,UK,['Brighton']
1666,the daily telegraph,04/01/2014,UK,"['Newcastle', 'London']"
1667,the daily telegraph,15/06/2021,UK,"['Manchester', 'London', 'Birmingham']"
1668,the daily telegraph,13/04/2020,UK,"['Liverpool', 'Lancaster']"
1669,the daily telegraph,29/09/2021,UK,"['Brighton', 'London']"
1670,the daily telegraph,01/06/2024,UK,[]
1671,the daily telegraph,09/08/2014,UK,['London']
1672,the daily telegraph,18/01/2022,UK,['London']
1673,the daily telegraph,09/04/2020,UK,[]
1674,the daily telegraph,13/10/2022,UK,['Rome']
1675,the daily telegraph,10/08/2012,UK,['Hercules']
1676,the daily telegraph,10/07/2023,UK,['London']
1677,the daily telegraph,11/12/2021,UK,[]
1678,the daily telegraph,09/08/2021,UK,"['Tokyo', 'Paris', 'Atlanta']"
1679,the daily telegraph,23/10/2021,UK,['London']
1680,the daily telegraph,23/10/2021,UK,['London']
1681,the daily telegraph,10/04/2019,UK,['Middleton']
1682,the daily telegraph,09/12/2023,UK,"['Kingsland', 'Marlborough', 'Sydney', 'Wellington', 'Auckland', 'Rotorua', 'Canterbury', 'Queenstown']"
1683,the daily telegraph,05/10/2012,UK,"['Pendleton', 'London']"
1684,the daily telegraph,05/10/2012,UK,"['Pendleton', 'London']"
1685,the daily telegraph,17/10/2020,UK,['Hereford']
1686,the daily telegraph,18/05/2022,UK,['London']
1687,the daily telegraph,09/05/2019,UK,[]
1688,the daily telegraph,04/09/2021,UK,"['Paris', 'London']"
1689,the daily telegraph,11/09/2019,UK,['London']
1690,the daily telegraph,27/06/2015,UK,"['Leiden', 'Amsterdam', 'Brussels', 'Veere', 'Leeuwarden', 'Rotterdam', 'Lisse', 'Holland', 'Utrecht', 'Newcastle']"
1691,the daily telegraph,09/07/2022,UK,"['Lucas', 'Birmingham']"
1692,the daily telegraph,01/06/2013,UK,"['New York', 'London', 'Kingston']"
1693,the daily telegraph,16/02/2019,UK,"['Amsterdam', 'Zwolle', 'New Orleans', 'Lhasa', 'Holland', 'Mendoza', 'Berlin', 'Overland']"
1694,the daily telegraph,01/09/2014,UK,['London']
1695,the daily telegraph,19/03/2019,UK,['Paris']
1696,the daily telegraph,22/09/2011,UK,['London']
1697,the daily telegraph,16/04/2022,UK,['Liverpool']
1698,the daily telegraph,29/07/2023,UK,"['Lima', 'Braga', 'Barcelos', 'Ponte de Lima', 'Santa Clara']"
1699,the daily telegraph,22/04/2023,UK,"['Forest Park', 'Stirling', 'Amsterdam', 'Belfast', 'Tallinn', 'Edinburgh', 'Liverpool', 'Valletta', 'Florence', 'Nîmes', 'Ljubljana', 'Warsaw', 'London', 'Delft']"
1700,the daily telegraph,18/05/2024,UK,"['Bordeaux', 'Dover', 'Amsterdam', 'The Hague', 'Belfast', 'Liverpool', 'Hull', 'Barcelona', 'Freiburg', 'Rotterdam', 'Holland', 'Calais', 'Madrid', 'Plymouth', 'Dortmund', 'Cornwall', 'Bilbao']"
1701,the daily telegraph,26/07/2010,UK,"['Berlin', 'London']"
1702,the daily telegraph,29/08/2020,UK,[]
1703,the daily telegraph,19/08/2021,UK,[]
1704,the daily telegraph,20/07/2021,UK,"['Tokyo', 'Cairo', 'Rome', 'Glasgow', 'Delhi']"
1705,the daily telegraph,03/02/2024,UK,"['Tokyo', 'New York', 'Las Vegas', 'London']"
1706,the daily telegraph,07/08/2023,UK,"['Glasgow', 'Edinburgh']"
1707,the daily telegraph,07/08/2023,UK,"['Glasgow', 'Edinburgh']"
1708,the daily telegraph,26/05/2020,UK,"['Voi', 'London']"
1709,the daily telegraph,19/12/2020,UK,"['Tokyo', 'Paris']"
1710,the daily telegraph,19/12/2020,UK,"['Tokyo', 'Paris']"
1711,the daily telegraph,01/08/2015,UK,['London']
1712,the daily telegraph,07/08/2021,UK,[]
1713,the daily telegraph,28/06/2014,UK,"['Basel', 'Amsterdam', 'Mulhouse', 'Shrewsbury', 'South Holland', 'Salzburg', 'Hereford', 'Holland', 'Havana', 'Paris', 'Calais', 'Strasbourg', 'Vienna']"
1714,the daily telegraph,02/10/2021,UK,['Kent']
1715,the daily telegraph,10/10/2020,UK,['Munich']
1716,the daily telegraph,18/01/2020,UK,['Edinburgh']
1717,the daily telegraph,07/05/2016,UK,"['Manhattan', 'London']"
1718,the daily telegraph,16/03/2024,UK,['London']
1719,the daily telegraph,05/03/2020,UK,"['Brussels', 'London', 'Dudley', 'Birmingham']"
1720,the daily telegraph,30/03/2019,UK,"['Beijing', 'Venice', 'Amsterdam', 'Budapest', 'Phnom Penh', 'Blois', 'Paris', 'Udine', 'Treviso', 'Matera', 'Vienna']"
1721,the daily telegraph,24/10/2023,UK,['Lille']
1722,the daily telegraph,31/07/2023,UK,"['Manchester', 'Tokyo', 'Paris', 'Glasgow']"
1723,the daily telegraph,14/09/2023,UK,['London']
1724,the daily telegraph,12/11/2022,UK,['Kronberg']
1725,the daily telegraph,20/05/2023,UK,"['Sheffield', 'London', 'Doncaster']"
1726,the daily telegraph,20/05/2023,UK,"['Sheffield', 'London', 'Doncaster']"
1727,the daily telegraph,17/02/2024,UK,['Kyoto']
1728,the daily telegraph,17/06/2023,UK,"['Vancouver', 'Venice', 'Pula', 'Oslo', 'Tokyo', 'Nadi', 'Rome', 'Paris', 'Trondheim', 'Kyoto', 'Kimberley']"
1729,the daily telegraph,06/07/2019,UK,"['Hollywood', 'Liverpool', 'Brussels', 'Inverness', 'London']"
1730,the daily telegraph,03/09/2022,UK,['Aberdeen']
1731,the daily telegraph,23/04/2022,UK,"['Nice', 'Tokyo', 'New York', 'Las Vegas']"
1732,the daily telegraph,28/10/2023,UK,"['Victoria', 'London']"
1733,the daily telegraph,09/08/2022,UK,"['Liverpool', 'Cambridge', 'London']"
1734,the daily telegraph,09/08/2022,UK,"['Liverpool', 'Cambridge', 'London']"
1735,the daily telegraph,09/08/2022,UK,"['Liverpool', 'Cambridge', 'London']"
1736,the daily telegraph,06/02/2021,UK,"['Granada', 'Girona', 'Córdoba', 'Bilbao', 'León']"
1737,the daily telegraph,27/06/2020,UK,"['Derby', 'Falmouth']"
1738,the daily telegraph,07/05/2020,UK,"['Sheffield', 'Amsterdam', 'Liverpool', 'Peterborough', 'Holland', 'London']"
1739,the guardian,18/08/2023,UK,"['Lagos', 'Abuja']"
1740,the daily telegraph,11/02/2023,UK,"['Lima', 'Palma', 'Melbourne', 'Mecca', 'Manacor', 'London']"
1741,the daily telegraph,25/09/2019,UK,[]
1742,the daily telegraph,19/06/2023,UK,"['Westminster', 'Newcastle']"
1743,the daily telegraph,03/09/2015,UK,[]
1744,the daily telegraph,27/07/2020,UK,['London']
1745,the daily telegraph,21/11/2022,UK,['Cambridge']
1746,the daily telegraph,21/11/2022,UK,['Cambridge']
1747,the daily telegraph,04/05/2024,UK,[]
1748,the daily telegraph,30/09/2020,UK,"['London', 'Birmingham']"
1749,the daily telegraph,30/07/2021,UK,['Bristol']
1750,the daily telegraph,28/08/2020,UK,"['Astana', 'Orpington', 'Brixton', 'Nice', 'London']"
1751,the daily telegraph,07/01/2023,UK,"['Liverpool', 'Salford', 'Somerset', 'Stockport', 'Cornwall']"
1752,the daily telegraph,07/01/2023,UK,"['Liverpool', 'Salford', 'Somerset', 'Stockport', 'Cornwall']"
1753,the daily telegraph,04/03/2023,UK,"['Amsterdam', 'Brussels', 'Barcelona', 'Dubai', 'Paris', 'London', 'Birmingham']"
1754,the daily telegraph,16/02/2024,UK,['Cambridge']
1755,the daily telegraph,31/07/2020,UK,[]
1756,the daily telegraph,25/09/2021,UK,[]
1757,the daily telegraph,12/05/2023,UK,"['Westminster', 'London']"
1758,the daily telegraph,17/05/2024,UK,"['Clifton', 'Bristol', 'Westminster', 'Richmond', 'Hyde', 'London']"
1759,the daily telegraph,25/01/2022,UK,"['Amsterdam', 'London', 'Kingston']"
1760,the daily telegraph,15/05/2024,UK,"['Cambridge', 'London']"
1761,the daily telegraph,27/02/2023,UK,[]
1762,the daily telegraph,16/08/2022,UK,"['Liverpool', 'London', 'Oslo']"
1763,the daily telegraph,23/11/2020,UK,['London']
1764,the daily telegraph,30/05/2020,UK,"['Amsterdam', 'London']"
1765,the daily telegraph,24/04/2020,UK,"['Brussels', 'Edinburgh', 'Brighton', 'York', 'Paris', 'Berlin', 'London']"
1766,the daily telegraph,17/07/2019,UK,"['Paris', 'Dallas', 'London']"
1767,the daily telegraph,31/12/2020,UK,['Amsterdam']
1768,the daily telegraph,28/07/2020,UK,[]
1769,the daily telegraph,23/10/2021,UK,"['Brighton', 'London']"
1770,the daily telegraph,23/05/2014,UK,[]
1771,the daily telegraph,08/12/2023,UK,"['Hollywood', 'Brighton', 'Hove']"
1772,the daily telegraph,01/06/2024,UK,"['Venice', 'Palma', 'Paris', 'New York', 'London']"
1773,the daily telegraph,04/03/2023,UK,"['Sheffield', 'Edinburgh', 'Bradford', 'Glasgow', 'Newcastle', 'London', 'Birmingham']"
1774,the daily telegraph,01/06/2024,UK,['Phoenix']
1775,the daily telegraph,24/02/2024,UK,"['York', 'London']"
1776,the daily telegraph,28/10/2023,UK,"['Prague', 'Amsterdam', 'Paris', 'Berlin', 'London']"
1777,the daily telegraph,06/05/2023,UK,"['Amsterdam', 'Rotterdam', 'Florida', 'Paphos', 'Utrecht', 'Orlando', 'Cornwall', 'Delft']"
1778,the daily telegraph,24/04/2021,UK,"['Paris', 'Sceaux']"
1779,the daily telegraph,26/05/2020,UK,"['Tampa', 'Tel Aviv', 'Athens', 'Minneapolis', 'Denver', 'Paris', 'New York', 'Atlanta', 'London', 'Milwaukee']"
1780,the daily telegraph,04/04/2023,UK,"['Huntingdon', 'London']"
1781,the daily telegraph,01/09/2020,UK,[]
1782,the daily telegraph,20/09/2021,UK,[]
1783,the daily telegraph,08/05/2020,UK,['London']
1784,the daily telegraph,29/05/2020,UK,['Amsterdam']
1785,the daily telegraph,24/08/2019,UK,"['Salo', 'Helsinki']"
1786,the daily telegraph,12/03/2019,UK,"['Paris', 'Tel Aviv', 'Los Angeles', 'London']"
1787,the daily telegraph,09/05/2019,UK,[]
1788,the daily telegraph,18/05/2020,UK,['London']
1789,the daily telegraph,18/05/2020,UK,['London']
1790,the daily telegraph,31/12/2021,UK,"['Cambridge', 'London']"
1791,the daily telegraph,23/05/2020,UK,['London']
1792,the daily telegraph,09/05/2020,UK,['London']
1793,the daily telegraph,23/09/2021,UK,[]
1794,the daily telegraph,23/09/2021,UK,[]
1795,the daily telegraph,03/04/2021,UK,"['Brandon', 'Bishkek', 'Gisenyi', 'Perth']"
1796,the daily telegraph,22/08/2020,UK,"['Norfolk', 'Santa Cruz', 'Suffolk']"
1797,the daily telegraph,14/08/2020,UK,"['London', 'Cambridge', 'Holland']"
1798,the daily telegraph,22/07/2023,UK,"['Madrid', 'Valladolid']"
1799,the guardian,21/09/2023,UK,"['Lagos', 'Ikeja']"
1800,the daily telegraph,07/09/2020,UK,[]
1801,the daily telegraph,02/05/2024,UK,['Salford']
1802,the daily telegraph,28/02/2024,UK,['London']
1803,the daily telegraph,19/06/2021,UK,"['London', 'Edinburgh']"
1804,the daily telegraph,26/04/2022,UK,"['Essex', 'London']"
1805,the daily telegraph,16/04/2022,UK,"['Beijing', 'Greenford', 'London', 'Ashford']"
1806,the daily telegraph,27/04/2024,UK,"['Nice', 'La Rochelle', 'Beaune']"
1807,the daily telegraph,20/10/2021,UK,['Suffolk']
1808,the daily telegraph,20/05/2020,UK,[]
1809,the daily telegraph,06/07/2019,UK,"['Barcelona', 'Paris', 'Épernay', 'Geneva', 'Marseille', 'Reims']"
1810,the daily telegraph,14/05/2022,UK,"['Sheffield', 'Liverpool', 'Hull', 'Leicester', 'Brighton', 'Hove', 'London']"
1811,the daily telegraph,14/05/2022,UK,"['Sheffield', 'Liverpool', 'Hull', 'Leicester', 'Brighton', 'Hove', 'London']"
1812,the daily telegraph,06/04/2024,UK,['Paris']
1813,the daily telegraph,06/07/2019,UK,['London']
1814,the daily telegraph,05/12/2023,UK,['Newport']
1815,the daily telegraph,05/12/2023,UK,['Newport']
1816,the daily telegraph,06/03/2021,UK,['Brighton']
1817,the daily telegraph,29/06/2020,UK,"['Sheffield', 'Amsterdam', 'Carshalton', 'Liverpool', 'London']"
1818,the daily telegraph,14/05/2022,UK,['London']
1819,the daily telegraph,28/12/2021,UK,[]
1820,the daily telegraph,19/07/2014,UK,"['Cumbernauld', 'Brighton', 'London']"
1821,the daily telegraph,12/08/2023,UK,['London']
1822,the daily telegraph,19/12/2020,UK,['London']
1823,the daily telegraph,29/11/2019,UK,"['Barcelona', 'Tokyo', 'Holland', 'Paris', 'Milton', 'Emmen']"
1824,the daily telegraph,12/07/2014,UK,"['Paris', 'London', 'Golden']"
1825,the daily telegraph,29/08/2012,UK,['La Rochelle']
1826,the daily telegraph,02/07/2016,UK,"['Amsterdam', 'Syracuse', 'San Francisco', 'Nice', 'Newcastle', 'Vienna', 'Havana', 'Geneva', 'Amman', 'Adelaide Hills', 'Santa Barbara', 'Marrakesh', 'Santa Cruz', 'Villanueva', 'Edinburgh', 'La Rioja', 'Salzburg', 'Golden', 'Viñales', 'Passau', 'Trinidad', 'Kyoto', 'San Fernando']"
1827,the daily telegraph,04/01/2020,UK,"['Amsterdam', 'San Francisco', 'Holland', 'Marseille', 'Calgary', 'Athens', 'Budva', 'Ponta Delgada', 'Biarritz', 'The Hague', 'Barcelona', 'Trapani', 'Palermo', 'Tokyo', 'Florida', 'Seoul', 'Keswick', 'Hanoi', 'Florence', 'Porto']"
1828,the daily telegraph,30/10/2019,UK,[]
1829,the daily telegraph,25/08/2007,UK,"['Amsterdam', 'Canterbury', 'Holland', 'North York']"
1830,the daily telegraph,24/08/2019,UK,"['Vienna', 'New Orleans']"
1831,the daily telegraph,19/06/2019,UK,[]
1832,the daily telegraph,02/08/2021,UK,['Tokyo']
1833,the daily telegraph,14/02/2024,UK,[]
1834,the daily telegraph,14/02/2024,UK,[]
1835,the daily telegraph,24/09/2016,UK,['London']
1836,the daily telegraph,29/06/2013,UK,"['Bristol', 'Slough', 'Exmouth', 'London', 'Suffolk']"
1837,the daily telegraph,08/07/2023,UK,"['Nashville', 'New Orleans', 'Memphis']"
1838,the daily telegraph,23/10/2010,UK,['London']
1839,the daily telegraph,20/06/2008,UK,"['Darlington', 'Shrewsbury', 'Brighton', 'Cambridge', 'Paris', 'Aylesbury', 'Woking', 'Derby', 'Blackpool']"
1840,the daily telegraph,12/04/2014,UK,"['Marlborough', 'Los Angeles', 'Wellington', 'Auckland', 'Canterbury', 'London']"
1841,the daily telegraph,01/09/2020,UK,['London']
1842,the daily telegraph,03/01/2023,UK,['London']
1843,the daily telegraph,03/01/2023,UK,['London']
1844,the daily telegraph,25/02/2022,UK,['London']
1845,the daily telegraph,24/04/2021,UK,['Paris']
1846,the daily telegraph,29/07/2017,UK,"['Venice', 'New York', 'Versailles', 'Melbourne']"
1847,the daily telegraph,26/06/2010,UK,[]
1848,the daily telegraph,07/02/2015,UK,"['Kenilworth', 'Brighton', 'London', 'Suffolk']"
1849,the daily telegraph,30/05/2018,UK,"['Copenhagen', 'Paris', 'Berlin', 'London']"
